countyName,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,part_time_work_behavior_devices,full_time_work_behavior_devices,stateFIPS,countyFIPS,Admin2,FIPS,Lat,Long_,Confirmed,Deaths,Recovered,Active,CTYNAME,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Adams,56.74101845210928,4251.503879507074,19.61889548151529,715.1030840451197,3.657168937862685,7.172523961661342,28.0,28001.0,Adams,28001.0,31.476697680000015,-91.35326037000003,88.61111111111111,5.388888888888889,0.0,83.22222222222223,Adams,9.0,3365.0526315789475,1706.7177033492824,1658.3349282296651,837.2631578947369,664.0478468899521,835.1483253588517,963.7894736842105,9.129186602870814,5.3971291866028706,9.196172248803828,6.91866028708134,0.2966507177033493,0.18181818181818182,15.68421052631579,18.0,850.5071770334928,678.7846889952153,845.1770334928229,975.4066985645933,14.5933014354067,12.296650717703349,12.095693779904305,9.875598086124402,1.0334928229665072,1.1004784688995215,1447.7416267942583,1638.4593301435407,605.1004784688995,651.3971291866029,815.8755980861245,958.2488038277512,4.124401913875598,4.5933014354066986,8.985645933014354,6.889952153110048,0.27751196172248804,0.06698564593301436,13.37799043062201,17.263157894736842,616.4306220095693,665.5119617224881,824.8133971291866,969.3875598086124,8.066985645933014,11.10047846889952,11.511961722488039,9.779904306220097,0.9856459330143541,0.9473684210526315,258.97607655502395,19.875598086124402,232.16267942583733,12.650717703349283,19.272727272727273,5.54066985645933,5.0047846889952154,0.8038277511961722,0.21052631578947367,0.028708133971291867,0.019138755980861243,0.11483253588516747,2.3062200956937797,0.7368421052631579,234.07655502392345,13.272727272727273,20.363636363636363,6.019138755980861,6.526315789473684,1.1961722488038278,0.583732057416268,0.09569377990430622,0.04784688995215311,0.15311004784688995
Alcorn,119.95915678524374,4346.876568892587,33.5296442687747,801.3111434713265,9.420983288260176,17.544691768948063,28.0,28003.0,Alcorn,28003.0,34.88084463,-88.57996172999998,7.833333333333333,0.05555555555555555,0.0,7.777777777777778,Alcorn,9.0,3912.717703349282,1915.3205741626793,1997.3971291866028,1657.5885167464114,1717.598086124402,226.0287081339713,243.89473684210526,6.77511961722488,5.913875598086125,6.45933014354067,7.971291866028708,0.44019138755980863,0.6507177033492823,18.028708133971293,21.36842105263158,1674.0765550239234,1737.0239234449762,236.44976076555025,256.78468899521533,13.923444976076555,14.31578947368421,8.47846889952153,10.564593301435407,0.9952153110047847,1.1961722488038278,1845.4641148325359,1951.732057416268,1594.7177033492824,1677.866028708134,223.08133971291866,241.51196172248802,3.9904306220095696,3.665071770334928,6.363636363636363,7.837320574162679,0.1339712918660287,0.27751196172248804,17.177033492822968,20.574162679425836,1610.468899521531,1696.5645933014355,232.99521531100478,254.06698564593302,10.746411483253588,11.598086124401913,8.30622009569378,10.30622009569378,0.6411483253588517,0.7751196172248804,69.85645933014354,45.665071770334926,62.87081339712919,39.73205741626794,2.9473684210526314,2.382775119617225,2.784688995215311,2.248803827751196,0.09569377990430622,0.1339712918660287,0.3062200956937799,0.37320574162679426,0.8516746411483254,0.7942583732057417,63.60765550239235,40.45933014354067,3.4545454545454546,2.7177033492822966,3.1770334928229667,2.7177033492822966,0.1722488038277512,0.2583732057416268,0.35406698564593303,0.42105263157894735
Amite,47.566361556064074,15098.444508009154,13.985411899313501,813.8584096109839,4.201086956521739,6.3192219679633865,28.0,28005.0,Amite,28005.0,31.17467303,-90.80501621000002,19.27777777777778,0.5,0.0,18.77777777777778,Amite,9.0,1345.866028708134,654.2966507177033,691.5693779904307,383.74162679425837,395.79904306220095,264.39234449760767,288.2775119617225,1.6267942583732058,1.5406698564593302,0.3157894736842105,1.0909090909090908,0.0,0.16267942583732056,4.220095693779904,4.698564593301436,387.35885167464113,399.3875598086124,266.39234449760767,290.91866028708137,3.511961722488038,3.6937799043062203,1.1770334928229664,2.1818181818181817,0.22966507177033493,0.430622009569378,646.5645933014354,684.9377990430622,378.8708133971292,391.6842105263158,261.8468899521531,286.2870813397129,1.444976076555024,1.368421052631579,0.3157894736842105,1.0909090909090908,0.0,0.16267942583732056,4.086124401913875,4.344497607655502,382.3732057416268,395.1100478468899,263.7799043062201,288.7177033492823,3.2822966507177034,3.3301435406698565,1.138755980861244,2.047846889952153,0.22966507177033493,0.35406698564593303,7.732057416267943,6.631578947368421,4.8708133971291865,4.114832535885167,2.5454545454545454,1.9904306220095693,0.18181818181818182,0.1722488038277512,0.0,0.0,0.0,0.0,0.1339712918660287,0.35406698564593303,4.985645933014354,4.277511961722488,2.61244019138756,2.200956937799043,0.22966507177033493,0.36363636363636365,0.03827751196172249,0.1339712918660287,0.0,0.07655502392344497
Attala,76.46693320006663,4175.589205397301,24.446110278194237,771.9107113110111,5.736131934032984,11.010827919373646,28.0,28007.0,Attala,28007.0,33.086588030000016,-89.57838564000002,51.166666666666664,0.0,0.0,51.166666666666664,Attala,9.0,2001.578947368421,949.5693779904307,1052.0095693779904,550.9473684210526,573.5980861244019,386.9665071770335,464.2200956937799,2.0956937799043063,3.511961722488038,3.0526315789473686,4.143540669856459,0.10526315789473684,0.3157894736842105,6.401913875598086,6.220095693779904,556.3157894736842,578.7464114832536,390.72727272727275,467.99043062200957,4.62200956937799,6.0,4.220095693779904,5.483253588516747,0.4880382775119617,0.6124401913875598,930.2392344497607,1033.3971291866028,535.0143540669857,558.8803827751196,384.69856459330146,462.04784688995215,1.6267942583732058,2.574162679425837,2.736842105263158,3.8086124401913874,0.10526315789473684,0.3157894736842105,6.057416267942584,5.770334928229665,540.0861244019138,563.6746411483253,388.25837320574163,465.5598086124402,4.009569377990431,4.822966507177034,3.84688995215311,5.014354066985646,0.4784688995215311,0.5645933014354066,19.330143540669855,18.61244019138756,15.933014354066986,14.717703349282298,2.2679425837320575,2.172248803827751,0.4688995215311005,0.937799043062201,0.3157894736842105,0.3349282296650718,0.0,0.0,0.3444976076555024,0.44976076555023925,16.229665071770334,15.07177033492823,2.4688995215311005,2.430622009569378,0.6124401913875598,1.1770334928229664,0.37320574162679426,0.4688995215311005,0.009569377990430622,0.04784688995215311
Benton,106.52549651100375,16384.976918947934,30.85668276972625,797.3424584004295,7.9329039184111645,15.316156736446592,28.0,28009.0,Benton,28009.0,34.81681228000001,-89.18945516000002,7.277777777777778,0.0,0.0,7.277777777777778,Benton,9.0,892.4880382775119,440.3349282296651,452.1531100478469,274.91866028708137,277.4066985645933,157.73205741626793,168.57416267942583,1.7416267942583732,1.4066985645933014,0.23923444976076555,0.4880382775119617,0.3157894736842105,0.0,5.3875598086124405,4.277511961722488,279.60765550239233,281.0430622009569,160.28708133971293,171.0334928229665,4.516746411483253,3.2440191387559807,0.9569377990430622,1.1291866028708133,0.583732057416268,0.15311004784688995,429.5023923444976,443.5406698564593,266.3636363636364,270.64114832535887,156.61244019138755,167.11004784688996,1.7320574162679425,1.3971291866028708,0.23923444976076555,0.4880382775119617,0.10526315789473684,0.0,4.44976076555024,3.9043062200956937,270.22966507177034,273.933014354067,158.57416267942583,169.34928229665073,4.229665071770335,3.090909090909091,0.8133971291866029,1.0717703349282297,0.28708133971291866,0.14354066985645933,10.832535885167465,8.61244019138756,8.555023923444976,6.76555023923445,1.1196172248803828,1.4641148325358853,0.009569377990430622,0.009569377990430622,0.0,0.0,0.21052631578947367,0.0,0.937799043062201,0.37320574162679426,9.37799043062201,7.110047846889952,1.7129186602870814,1.6842105263157894,0.28708133971291866,0.15311004784688995,0.14354066985645933,0.05741626794258373,0.2966507177033493,0.009569377990430622
Bolivar,76.22975517890772,5946.0243183493,22.372881355932204,539.611643330877,5.959960697617293,11.44632768361582,28.0,28011.0,Bolivar,28011.0,33.79696940999999,-90.87372121,84.22222222222223,5.666666666666667,0.0,78.55555555555556,Bolivar,9.0,3513.397129186603,1638.421052631579,1874.9760765550238,582.8516746411483,610.4401913875598,1027.8755980861245,1236.3253588516745,2.6985645933014353,3.0526315789473686,13.196172248803828,13.052631578947368,1.5215311004784688,0.35406698564593303,10.277511961722489,11.751196172248804,591.311004784689,619.9521531100479,1033.5406698564593,1243.1866028708134,6.3349282296650715,7.2631578947368425,15.866028708133971,15.751196172248804,2.1052631578947367,1.1004784688995215,1600.4497607655503,1841.5598086124403,556.2583732057416,588.421052631579,1019.311004784689,1228.3157894736842,2.047846889952153,2.028708133971292,12.736842105263158,12.440191387559809,1.1291866028708133,0.0861244019138756,8.966507177033494,10.267942583732058,563.6459330143541,596.755980861244,1024.2105263157894,1234.3540669856459,5.177033492822966,5.684210526315789,15.138755980861244,14.822966507177034,1.569377990430622,0.6698564593301436,37.97129186602871,33.41626794258373,26.593301435406698,22.019138755980862,8.564593301435407,8.009569377990431,0.6507177033492823,1.0239234449760766,0.45933014354066987,0.6124401913875598,0.3923444976076555,0.2679425837320574,1.3110047846889952,1.4832535885167464,27.66507177033493,23.196172248803826,9.330143540669857,8.832535885167465,1.1578947368421053,1.5789473684210527,0.7272727272727273,0.9282296650717703,0.5358851674641149,0.430622009569378
Calhoun,63.22836848902281,5111.024537236332,18.34481274214378,776.9793370641412,5.012053379250968,8.671975893241498,28.0,28013.0,Calhoun,28013.0,33.93683395000001,-89.33686646999996,38.666666666666664,2.0555555555555554,0.0,36.611111111111114,Calhoun,9.0,1552.22009569378,743.4258373205741,808.7942583732057,536.2775119617224,554.88995215311,197.63636363636363,240.92822966507177,1.38755980861244,2.411483253588517,0.5167464114832536,1.5119617224880382,0.21052631578947367,0.10526315789473684,7.3971291866028706,8.947368421052632,542.8995215311005,562.8995215311005,202.66985645933013,246.54545454545453,3.665071770334928,5.569377990430622,1.2822966507177034,2.574162679425837,0.42105263157894735,0.3253588516746411,693.3301435406698,771.5980861244019,491.0047846889952,522.8133971291866,193.71291866028707,237.0622009569378,0.8325358851674641,1.6363636363636365,0.35406698564593303,1.3014354066985645,0.21052631578947367,0.0,7.215311004784689,8.78468899521531,497.45454545454544,530.6698564593302,198.65071770334927,242.61244019138755,3.0334928229665072,4.717703349282297,1.1100478468899522,2.334928229665072,0.41148325358851673,0.21052631578947367,50.09569377990431,37.196172248803826,45.27272727272727,32.07655502392345,3.923444976076555,3.8660287081339715,0.5550239234449761,0.7751196172248804,0.16267942583732056,0.21052631578947367,0.0,0.10526315789473684,0.18181818181818182,0.16267942583732056,45.44497607655502,32.229665071770334,4.019138755980861,3.9330143540669855,0.631578947368421,0.8516746411483254,0.1722488038277512,0.23923444976076555,0.009569377990430622,0.11483253588516747
Carroll,86.61655316919854,12694.95337873232,24.33263488737559,750.6155055002619,7.452592980618125,13.40125720272394,28.0,28015.0,Carroll,28015.0,33.448345669999995,-89.91994479000003,13.777777777777779,0.7777777777777778,0.0,13.0,Carroll,9.0,1087.0334928229665,546.7655502392345,540.2679425837321,361.99043062200957,350.5645933014354,178.95693779904306,181.33014354066987,0.6985645933014354,1.6842105263157894,1.0526315789473684,1.2344497607655502,0.028708133971291867,0.0,4.038277511961723,5.454545454545454,365.444976076555,355.23444976076553,180.91866028708134,184.25837320574163,2.5454545454545454,4.076555023923445,1.8181818181818181,2.047846889952153,0.23923444976076555,0.22966507177033493,538.5167464114833,534.7655502392345,356.066985645933,347.1100478468899,177.1866028708134,180.23923444976077,0.5741626794258373,1.2057416267942584,1.0526315789473684,1.1291866028708133,0.028708133971291867,0.0,3.6076555023923444,5.08133971291866,359.1961722488038,351.46411483253587,178.9377990430622,182.9377990430622,2.2392344497607657,3.444976076555024,1.645933014354067,1.8851674641148326,0.18181818181818182,0.22009569377990432,8.248803827751196,5.502392344497608,5.923444976076555,3.4545454545454546,1.770334928229665,1.0909090909090908,0.12440191387559808,0.4784688995215311,0.0,0.10526315789473684,0.0,0.0,0.430622009569378,0.37320574162679426,6.248803827751196,3.770334928229665,1.9808612440191387,1.3205741626794258,0.3062200956937799,0.631578947368421,0.1722488038277512,0.16267942583732056,0.05741626794258373,0.009569377990430622
Chickasaw,81.45239062711634,5533.522010023026,22.268454557767846,675.334010564811,6.5084653934714884,13.373967221996478,28.0,28017.0,Chickasaw,28017.0,33.91983202000001,-88.94815450000004,47.111111111111114,3.5,0.0,43.611111111111114,Chickasaw,9.0,1827.77990430622,883.6746411483253,944.1052631578947,491.377990430622,509.1674641148325,374.7081339712919,419.02392344497605,3.0047846889952154,1.8277511961722488,3.827751196172249,4.0669856459330145,0.6411483253588517,0.16267942583732056,10.114832535885167,9.85645933014354,500.10526315789474,517.6459330143541,381.1100478468899,425.48325358851673,6.3349282296650715,4.899521531100478,5.330143540669856,5.5311004784688995,1.244019138755981,0.6985645933014354,841.0430622009569,909.933014354067,459.311004784689,483.1961722488038,369.5980861244019,413.1866028708134,1.5406698564593302,1.4832535885167464,3.444976076555024,3.349282296650718,0.10526315789473684,0.06698564593301436,7.043062200956938,8.650717703349283,465.5598086124402,490.69856459330146,374.14354066985646,418.90909090909093,3.7033492822966507,4.095693779904306,4.44976076555024,4.698564593301436,0.3444976076555024,0.4019138755980861,42.63157894736842,34.17224880382775,32.066985645933016,25.971291866028707,5.110047846889952,5.837320574162679,1.4641148325358853,0.3444976076555024,0.3827751196172249,0.7177033492822966,0.5358851674641149,0.09569377990430622,3.0717703349282295,1.2057416267942584,34.54545454545455,26.94736842105263,6.966507177033493,6.574162679425838,2.6315789473684212,0.8038277511961722,0.8803827751196173,0.8325358851674641,0.8995215311004785,0.2966507177033493
Choctaw,74.19865676917638,13265.782255213857,19.217744786143513,763.0342877341817,5.71332626369742,11.692117355956169,28.0,28019.0,Choctaw,28019.0,33.34598242,-89.24809381999995,12.11111111111111,1.0,0.0,11.11111111111111,Choctaw,9.0,886.1913875598086,429.9425837320574,456.2488038277512,299.23444976076553,309.48325358851673,123.04306220095694,139.8468899521531,1.0813397129186604,1.186602870813397,1.244019138755981,1.0334928229665072,0.3062200956937799,0.14354066985645933,5.033492822966507,4.555023923444976,303.6363636363636,313.55023923444975,125.74162679425838,142.38277511961724,3.138755980861244,3.014354066985646,2.210526315789474,1.7511961722488039,0.5263157894736842,0.3062200956937799,423.377990430622,450.9665071770335,294.53588516746413,305.42583732057415,122.57416267942584,139.6267942583732,0.5263157894736842,0.9186602870813397,1.244019138755981,1.0047846889952152,0.28708133971291866,0.12440191387559808,4.2105263157894735,3.8660287081339715,298.3157894736842,308.9569377990431,124.7846889952153,141.82775119617224,2.2200956937799043,2.411483253588517,1.9904306220095693,1.5406698564593302,0.3923444976076555,0.22009569377990432,6.564593301435407,5.282296650717703,4.698564593301436,4.057416267942584,0.4688995215311005,0.22009569377990432,0.5550239234449761,0.2679425837320574,0.0,0.028708133971291867,0.019138755980861243,0.019138755980861243,0.8229665071770335,0.6889952153110048,5.320574162679426,4.5933014354066986,0.9569377990430622,0.5550239234449761,0.9186602870813397,0.6028708133971292,0.22009569377990432,0.21052631578947367,0.1339712918660287,0.0861244019138756
