countyName,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,part_time_work_behavior_devices,full_time_work_behavior_devices,stateFIPS,countyFIPS,Admin2,FIPS,Lat,Long_,Confirmed,Deaths,Recovered,Active,CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Benton,65.47669669495698,12340.849404744664,26.548416997364075,717.8600063725632,3.377024012976856,11.357182168409466,41.0,41003.0,Benton,41003.0,44.49167305999999,-123.43169869999998,26.083333333333332,3.9166666666666665,0.0,22.166666666666668,Benton,50.0,41.0,3.0,6.0,9.0,9231.961722488039,4632.641148325359,4599.32057416268,4066.650717703349,4062.3636363636365,58.96650717703349,41.79904306220096,40.354066985645936,41.100478468899524,292.7368421052632,275.85645933014354,12.708133971291867,11.320574162679426,161.22488038277513,166.8803827751196,4218.411483253589,4217.933014354067,90.29665071770334,75.1866028708134,96.43062200956938,99.55023923444976,370.54545454545456,356.01913875598086,29.71291866028708,31.071770334928228,4309.846889952153,4286.727272727273,3789.684210526316,3789.5789473684213,52.02870813397129,37.21531100478469,25.473684210526315,27.38755980861244,288.20095693779905,272.25837320574163,11.55023923444976,10.200956937799043,142.9090909090909,150.08612440191388,3924.2775119617227,3929.665071770335,78.99521531100478,66.36363636363636,71.58851674641149,76.68899521531101,360.60287081339715,347.55023923444975,26.77511961722488,28.239234449760765,322.79425837320576,312.5933014354067,276.9665071770335,272.78468899521533,6.937799043062201,4.583732057416268,14.880382775119617,13.712918660287082,4.535885167464115,3.598086124401914,1.1578947368421053,1.1196172248803828,18.31578947368421,16.794258373205743,294.13397129186603,288.26794258373207,11.301435406698564,8.822966507177034,24.842105263157894,22.861244019138756,9.942583732057416,8.4688995215311,2.937799043062201,2.8325358851674642
Clackamas,96.48404532144492,5783.401472257231,40.57990506825179,921.4189537442862,5.216386699522833,12.954528068822382,41.0,41005.0,Clackamas,41005.0,45.18787398,-122.21796339999999,155.83333333333334,4.166666666666667,0.0,151.66666666666666,Clackamas,50.0,41.0,5.0,6.0,9.0,41221.35885167464,20282.593301435405,20938.765550239234,18368.48803827751,18912.258373205743,231.30143540669857,184.1531100478469,221.51196172248802,218.76555023923444,770.1722488038278,924.8133971291866,59.44497607655502,52.038277511961724,631.6746411483253,646.7368421052631,18972.019138755983,19529.77990430622,374.79425837320576,326.4976076555024,456.17224880382776,468.9569377990431,1050.1626794258373,1208.2296650717703,122.70813397129187,120.27751196172248,18542.287081339713,19303.301435406698,16873.37799043062,17506.976076555024,191.68421052631578,152.94736842105263,127.4066985645933,136.4688995215311,753.8086124401914,906.3540669856459,51.61722488038278,44.354066985645936,544.3923444976076,556.200956937799,17394.83253588517,18039.186602870814,314.2105263157895,273.377990430622,312.75598086124404,335.6555023923445,1006.6794258373205,1160.5358851674641,107.42583732057416,104.16267942583733,1740.3062200956938,1635.4641148325359,1495.11004784689,1405.2822966507176,39.61722488038278,31.205741626794257,94.10526315789474,82.29665071770334,16.363636363636363,18.45933014354067,7.827751196172249,7.684210526315789,87.2822966507177,90.53588516746412,1577.1866028708134,1490.5933014354066,60.58373205741627,53.119617224880386,143.41626794258374,133.30143540669857,43.483253588516746,47.69377990430622,15.282296650717702,16.114832535885167
Clatsop,46.10764347112744,5212.899810964083,18.599671862182117,825.6560259656882,3.0009986803152975,6.687020722616542,41.0,41007.0,Clatsop,41007.0,45.99712889,-123.660711,6.0,0.0,0.0,6.0,Clatsop,50.0,41.0,7.0,6.0,9.0,3977.9234449760766,1970.9760765550238,2006.9473684210527,1842.8325358851675,1875.0334928229665,15.129186602870814,13.38755980861244,25.311004784688997,24.736842105263158,25.38755980861244,34.622009569377994,5.952153110047847,5.215311004784689,56.36363636363637,53.952153110047846,1895.0239234449762,1925.2535885167465,26.77511961722488,24.43062200956938,55.09090909090909,54.44976076555024,41.645933014354064,49.50239234449761,11.942583732057416,10.61244019138756,1806.0191387559807,1850.3157894736842,1700.5550239234449,1738.0191387559807,11.511961722488039,10.91866028708134,17.79904306220096,17.56937799043062,23.349282296650717,32.985645933014354,5.55023923444976,4.861244019138756,47.25358851674641,45.961722488038276,1744.1435406698565,1780.641148325359,20.822966507177032,19.741626794258373,41.84688995215311,42.421052631578945,38.21052631578947,46.516746411483254,10.889952153110048,9.655502392344498,164.95693779904306,156.6315789473684,142.2775119617225,137.01435406698565,3.617224880382775,2.4688995215311005,7.511961722488039,7.167464114832536,2.0382775119617227,1.6363636363636365,0.4019138755980861,0.35406698564593303,9.110047846889952,7.990430622009569,150.8803827751196,144.61244019138755,5.952153110047847,4.688995215311005,13.24401913875598,12.028708133971293,3.4354066985645932,2.985645933014354,1.0526315789473684,0.9569377990430622
Columbia,78.37652827721477,7720.321804511278,31.124812030075187,915.2318404707421,4.633213468453743,10.080483818241255,41.0,41009.0,Columbia,41009.0,45.94464254000001,-123.08908980000001,13.25,0.0,0.0,13.25,Columbia,50.0,41.0,9.0,6.0,9.0,5265.0526315789475,2633.5885167464116,2631.464114832536,2464.7942583732056,2451.2631578947367,16.373205741626794,12.181818181818182,37.51196172248804,37.90430622009569,18.4688995215311,35.942583732057415,5.952153110047847,6.0,90.48803827751196,88.17224880382776,2550.7655502392345,2534.66028708134,32.334928229665074,27.330143540669855,89.0909090909091,87.80861244019138,44.5933014354067,61.35885167464115,12.363636363636363,13.282296650717702,2508.842105263158,2515.282296650718,2362.095693779904,2352.7272727272725,14.373205741626794,11.21531100478469,31.980861244019138,32.066985645933016,17.129186602870814,33.6267942583732,5.167464114832536,5.866028708133971,78.09569377990431,79.77990430622009,2436.354066985646,2428.181818181818,27.57894736842105,24.507177033492823,75.31100478468899,76.63157894736842,41.177033492822964,57.49282296650718,10.822966507177034,12.516746411483254,124.7464114832536,116.18181818181819,102.69856459330144,98.53588516746412,2.0,0.9665071770334929,5.5311004784688995,5.837320574162679,1.3397129186602872,2.3157894736842106,0.784688995215311,0.1339712918660287,12.392344497607656,8.392344497607656,114.41148325358851,106.47846889952153,4.755980861244019,2.8229665071770333,13.779904306220097,11.177033492822966,3.416267942583732,3.8660287081339715,1.5406698564593302,0.7655502392344498
Coos,46.57678437776417,5948.185752194326,18.216642852282778,780.8654827515819,2.9475743348982784,6.924610464720692,41.0,41011.0,Coos,41011.0,43.17406868,-124.05945139999996,1.5454545454545454,0.0,0.0,1.5454545454545454,Coos,50.0,41.0,11.0,6.0,9.0,6636.162679425837,3271.004784688995,3365.157894736842,2986.2583732057415,3055.8947368421054,21.933014354066987,15.052631578947368,90.54545454545455,97.48325358851675,29.550239234449762,49.004784688995215,7.138755980861244,8.976076555023923,135.57894736842104,138.74641148325358,3115.6363636363635,3188.5454545454545,38.5933014354067,31.86602870813397,188.3062200956938,199.30143540669857,55.110047846889955,73.98086124401914,15.952153110047847,18.16267942583732,3072.200956937799,3169.55980861244,2823.8947368421054,2895.6746411483255,16.650717703349283,11.799043062200957,75.05263157894737,83.07177033492823,28.31578947368421,47.20574162679426,6.019138755980861,8.019138755980862,122.26794258373205,123.78947368421052,2940.555023923445,3014.086124401914,30.95693779904306,26.124401913875598,162.85167464114832,173.6267942583732,52.143540669856456,70.06698564593302,14.229665071770334,16.42105263157895,198.80382775119617,195.5980861244019,162.36363636363637,160.2200956937799,5.282296650717703,3.2535885167464116,15.492822966507177,14.411483253588516,1.2344497607655502,1.799043062200957,1.1196172248803828,0.9569377990430622,13.311004784688995,14.956937799043063,175.08133971291866,174.45933014354068,7.636363636363637,5.741626794258373,25.454545454545453,25.67464114832536,2.9665071770334928,3.9138755980861246,1.722488038277512,1.7416267942583732
Crook,82.7974454909044,4438.605857308734,32.27738356341117,753.2936395303832,5.209650367694491,10.50548316346278,41.0,41013.0,Crook,41013.0,44.14230227000001,-120.35629700000003,1.0,0.0,0.0,1.0,Crook,50.0,41.0,13.0,6.0,9.0,2262.870813397129,1121.7703349282297,1141.1004784688996,1073.0526315789473,1085.7033492822966,3.6937799043062203,3.2822966507177034,16.77511961722488,18.870813397129186,5.08133971291866,8.92822966507177,0.8995215311004785,0.6411483253588517,22.267942583732058,23.67464114832536,1094.4114832535886,1108.4784688995214,7.837320574162679,7.741626794258373,31.033492822966508,34.8421052631579,8.947368421052632,12.507177033492823,2.4688995215311005,1.9617224880382775,1034.5933014354066,1061.799043062201,994.421052631579,1015.2153110047847,2.8708133971291865,2.526315789473684,13.68421052631579,14.976076555023923,4.507177033492823,7.990430622009569,0.8995215311004785,0.6411483253588517,18.210526315789473,20.449760765550238,1011.8468899521531,1034.9760765550238,6.009569377990431,6.028708133971292,25.483253588516746,29.004784688995215,7.684210526315789,11.052631578947368,2.2583732057416266,1.7511961722488039,87.17703349282297,79.30143540669856,78.63157894736842,70.48803827751196,0.8229665071770335,0.7559808612440191,3.090909090909091,3.8947368421052633,0.5741626794258373,0.937799043062201,0.0,0.0,4.057416267942584,3.22488038277512,82.56459330143541,73.50239234449761,1.8277511961722488,1.7129186602870814,5.55023923444976,5.837320574162679,1.263157894736842,1.4545454545454546,0.21052631578947367,0.21052631578947367
Curry,62.29487657543441,4850.461630248341,23.8003579685286,586.9640539935864,4.0732343948094565,9.376761876351704,41.0,41015.0,Curry,41015.0,42.459113249999994,-124.15728200000005,3.5,0.0,0.0,3.5,Curry,50.0,41.0,15.0,6.0,9.0,2359.913875598086,1161.511961722488,1198.401913875598,1080.9473684210527,1112.1818181818182,6.086124401913875,3.8660287081339715,26.698564593301434,26.842105263157894,6.660287081339713,12.91866028708134,1.3014354066985645,1.291866028708134,39.81818181818182,41.301435406698566,1119.1961722488038,1151.77990430622,12.430622009569378,9.636363636363637,55.16746411483253,58.19138755980861,12.181818181818182,17.913875598086126,3.84688995215311,3.5789473684210527,1083.6076555023924,1128.1722488038276,1013.6459330143541,1051.8086124401914,5.684210526315789,2.985645933014354,21.952153110047846,22.75598086124402,6.239234449760765,12.535885167464114,1.215311004784689,1.2822966507177034,34.87081339712919,36.803827751196174,1047.2057416267942,1087.1387559808613,10.698564593301436,7.636363636363637,47.34928229665072,51.21531100478469,11.090909090909092,16.91866028708134,3.349282296650718,3.138755980861244,77.90430622009569,70.22966507177034,67.30143540669856,60.3732057416268,0.4019138755980861,0.8803827751196173,4.746411483253588,4.086124401913875,0.42105263157894735,0.3827751196172249,0.0861244019138756,0.009569377990430622,4.947368421052632,4.497607655502392,71.99043062200957,64.64114832535886,1.7320574162679425,2.0,7.818181818181818,6.976076555023924,1.0909090909090908,0.9952153110047847,0.49760765550239233,0.44019138755980863
Deschutes,106.44286137186184,4248.537887107402,42.13953532787746,874.878684861391,6.426789789818467,16.46203649767473,41.0,41017.0,Deschutes,41017.0,43.91570171,-121.22891209999996,60.75,0.0,0.0,60.75,Deschutes,50.0,41.0,17.0,6.0,9.0,17824.746411483255,8799.961722488039,9024.784688995216,8348.306220095694,8549.722488038278,48.889952153110045,32.85167464114833,101.94258373205741,97.93301435406698,75.50239234449761,113.86602870813397,14.105263157894736,12.15311004784689,211.2153110047847,218.25837320574163,8549.33971291866,8757.464114832535,87.46411483253588,72.41148325358851,206.22966507177034,207.35885167464116,147.82775119617224,187.16746411483254,35.961722488038276,35.38755980861244,8118.928229665072,8338.813397129186,7752.526315789473,7938.468899521531,41.35885167464115,28.15311004784689,66.72727272727273,68.04784688995215,68.88038277511961,108.7177033492823,10.497607655502392,9.741626794258373,178.9377990430622,185.68421052631578,7923.808612440192,8116.00956937799,74.01913875598086,61.866028708133975,149.80861244019138,156.38277511961724,133.6555023923445,174.1818181818182,29.71291866028708,29.904306220095695,681.0334928229665,685.9712918660288,595.7799043062201,611.2535885167464,7.5311004784688995,4.698564593301436,35.21531100478469,29.885167464114833,6.62200956937799,5.148325358851674,3.6076555023923444,2.411483253588517,32.27751196172249,32.57416267942584,625.5311004784689,641.4545454545455,13.444976076555024,10.545454545454545,56.421052631578945,50.97607655502392,14.17224880382775,12.985645933014354,6.248803827751196,5.483253588516747
Douglas,61.970292925571115,6443.405443994105,23.21439756816507,816.3876427781872,4.26584377302874,8.334239130434783,41.0,41019.0,Douglas,41019.0,43.27941273,-123.16729099999999,20.833333333333332,0.0,0.0,20.833333333333332,Douglas,50.0,41.0,19.0,6.0,9.0,11342.976076555024,5594.162679425837,5748.813397129186,5224.909090909091,5356.727272727273,25.980861244019138,20.13397129186603,114.67942583732058,110.97607655502392,47.291866028708135,71.55023923444976,8.220095693779903,8.019138755980862,173.08133971291866,181.4066985645933,5389.846889952153,5530.191387559808,50.74641148325359,45.60765550239235,230.11483253588517,233.4066985645933,84.49760765550239,110.3157894736842,22.19138755980861,22.33492822966507,5299.531100478469,5452.966507177033,4975.56937799043,5103.7511961722485,22.3444976076555,16.861244019138756,98.11483253588517,95.5598086124402,42.94736842105263,68.92822966507177,6.861244019138756,6.545454545454546,153.6937799043062,161.32057416267943,5122.363636363636,5258.0382775119615,44.36363636363637,39.33971291866029,198.80382775119617,203.04306220095694,77.11961722488039,104.11483253588517,19.636363636363637,19.339712918660286,294.63157894736844,295.8468899521531,249.3397129186603,252.97607655502392,3.6363636363636362,3.272727272727273,16.564593301435405,15.416267942583731,4.344497607655502,2.6220095693779903,1.3588516746411483,1.4736842105263157,19.38755980861244,20.086124401913874,267.48325358851673,272.1531100478469,6.382775119617225,6.267942583732057,31.311004784688997,30.363636363636363,7.37799043062201,6.2009569377990434,2.555023923444976,2.9952153110047846
Grant,45.16375236294896,8022.741729678639,14.506616257088847,666.0146502835539,3.797022684310019,6.502126654064273,41.0,41023.0,Grant,41023.0,44.49024544000002,-119.00686309999999,1.0,0.0,0.0,1.0,Grant,50.0,41.0,23.0,6.0,9.0,768.1435406698564,383.9138755980861,384.22966507177034,365.1674641148325,365.20574162679424,1.3110047846889952,0.5263157894736842,6.220095693779904,5.014354066985646,1.6076555023923444,2.172248803827751,0.21052631578947367,0.7177033492822966,9.397129186602871,10.5933014354067,374.17224880382776,375.5023923444976,3.6363636363636362,2.7464114832535884,11.942583732057416,11.866028708133971,3.062200956937799,3.569377990430622,0.784688995215311,1.3492822966507176,371.5311004784689,371.11961722488036,355.2535885167464,354.42105263157896,1.1770334928229664,0.3157894736842105,5.607655502392345,4.392344497607655,1.569377990430622,2.076555023923445,0.21052631578947367,0.507177033492823,7.712918660287081,9.4066985645933,362.60287081339715,363.5598086124402,2.9952153110047846,2.2583732057416266,10.296650717703349,10.507177033492823,2.8803827751196174,3.3014354066985647,0.7464114832535885,1.0909090909090908,12.382775119617225,13.110047846889952,9.913875598086124,10.78468899521531,0.1339712918660287,0.21052631578947367,0.6124401913875598,0.6220095693779905,0.03827751196172249,0.09569377990430622,0.0,0.21052631578947367,1.6842105263157894,1.186602870813397,11.569377990430622,11.942583732057416,0.6411483253588517,0.4880382775119617,1.645933014354067,1.3588516746411483,0.18181818181818182,0.2679425837320574,0.03827751196172249,0.2583732057416268
