countyName,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,part_time_work_behavior_devices,full_time_work_behavior_devices,stateFIPS,countyFIPS,Admin2,FIPS,Lat,Long_,Confirmed,Deaths,Recovered,Active,CTYNAME,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Androscoggin,67.66699196178638,7931.177251598654,28.086776753383496,769.7683299519762,3.3894809830760932,7.156064613883253,23.0,23001.0,Androscoggin,23001.0,44.16647469999999,-70.20380627,35.5,1.0555555555555556,0.0,34.44444444444444,Androscoggin,9.0,11316.009569377991,5543.263157894737,5772.746411483254,5128.937799043062,5365.8564593301435,232.9090909090909,215.4928229665072,23.004784688995215,23.36842105263158,40.688995215311,48.889952153110045,2.0956937799043063,2.0669856459330145,115.62679425837321,117.07177033492823,5240.593301435407,5479.186602870814,287.5598086124402,268.41148325358853,64.37320574162679,68.37320574162679,67.34928229665071,74.77511961722487,5.7894736842105265,6.29665071770335,5447.368421052632,5676.105263157895,5054.813397129186,5287.291866028708,224.92822966507177,207.95215311004785,20.076555023923444,21.444976076555022,38.688995215311,48.20095693779904,1.4736842105263157,1.4641148325358853,107.38755980861244,109.7511961722488,5158.688995215311,5393.7511961722485,275.02392344497605,256.9952153110048,58.057416267942585,63.16746411483253,63.770334928229666,72.89952153110048,4.660287081339713,5.023923444976076,95.89473684210526,96.64114832535886,74.1244019138756,78.56459330143541,7.980861244019139,7.54066985645933,2.9282296650717705,1.923444976076555,2.0,0.6889952153110048,0.6220095693779905,0.6028708133971292,8.239234449760765,7.320574162679426,81.90430622009569,85.43540669856459,12.535885167464114,11.416267942583731,6.315789473684211,5.205741626794258,3.5789473684210527,1.875598086124402,1.1291866028708133,1.2727272727272727
Aroostook,37.56379635449403,9033.1497057311,14.182075309982286,556.5406833895206,2.173418661790755,4.229872578709788,23.0,23003.0,Aroostook,23003.0,46.65926320999998,-68.59841248,2.888888888888889,0.0,0.0,2.888888888888889,Aroostook,9.0,7359.196172248804,3630.775119617225,3728.4210526315787,3470.497607655502,3559.3875598086124,36.21052631578947,25.5311004784689,63.42583732057416,70.65071770334929,13.129186602870814,20.114832535885167,1.062200956937799,1.3301435406698565,46.44976076555024,51.4066985645933,3515.7607655502393,3609.5215311004786,46.708133971291865,37.98086124401914,94.22009569377991,104.22966507177034,19.68421052631579,27.177033492822968,2.325358851674641,2.7942583732057416,3587.7033492822966,3693.3684210526317,3435.5693779904304,3531.444976076555,34.10526315789474,24.019138755980862,60.96650717703349,67.97129186602871,13.129186602870814,19.741626794258373,0.861244019138756,1.291866028708134,43.07177033492823,48.899521531100476,3477.712918660287,3579.2344497607655,43.301435406698566,35.27272727272727,89.91387559808612,100.23923444976077,19.11004784688995,26.363636363636363,1.875598086124402,2.430622009569378,43.07177033492823,35.05263157894737,34.92822966507177,27.942583732057415,2.1052631578947367,1.5119617224880382,2.45933014354067,2.6794258373205744,0.0,0.37320574162679426,0.20095693779904306,0.03827751196172249,3.3779904306220097,2.507177033492823,38.047846889952154,30.28708133971292,3.4066985645933014,2.708133971291866,4.30622009569378,3.9904306220095696,0.5741626794258373,0.8133971291866029,0.44976076555023925,0.36363636363636365
Cumberland,64.22572662588284,7562.095078975355,26.173641925066295,645.253944915588,3.1530049623231022,7.470580513035944,23.0,23005.0,Cumberland,23005.0,43.8370751,-70.37226998999998,388.27777777777777,18.166666666666668,0.0,370.1111111111111,Cumberland,9.0,30156.794258373207,14644.468899521531,15512.325358851675,13575.071770334927,14412.363636363636,451.60765550239233,398.8708133971292,49.100478468899524,55.63636363636363,288.75598086124404,365.4162679425837,5.416267942583732,4.6124401913875595,274.51674641148327,275.42583732057415,13842.43062200957,14681.11004784689,547.933014354067,495.64593301435406,143.02392344497608,149.7511961722488,392.00956937799043,468.64114832535887,15.301435406698564,14.813397129186603,14351.78947368421,15225.76076555024,13327.349282296651,14171.263157894737,434.7751196172249,383.6650717703349,42.50717703349282,46.65071770334928,284.26794258373207,359.46411483253587,4.287081339712919,3.8947368421052633,258.60287081339715,260.82296650717706,13579.636363636364,14426.45933014354,522.6602870813397,472.78468899521533,130.1531100478469,134.54545454545453,383.33014354066984,458.8995215311005,13.10047846889952,12.430622009569378,292.6794258373206,286.5645933014354,247.7224880382775,241.10047846889952,16.832535885167463,15.205741626794259,6.5933014354066986,8.985645933014354,4.488038277511961,5.952153110047847,1.1291866028708133,0.7177033492822966,15.913875598086124,14.602870813397129,262.79425837320576,254.65071770334927,25.272727272727273,22.861244019138756,12.870813397129186,15.205741626794259,8.679425837320574,9.741626794258373,2.200956937799043,2.382775119617225
Franklin,52.09607982893799,14508.508553100499,18.27263007840342,537.028296507484,2.733071988595866,6.796151104775481,23.0,23007.0,Franklin,23007.0,44.97330019000002,-70.44381045,16.055555555555557,0.2222222222222222,0.0,15.833333333333334,Franklin,9.0,3198.6315789473683,1569.043062200957,1629.5885167464114,1526.468899521531,1584.688995215311,9.052631578947368,4.440191387559809,5.885167464114833,6.9952153110047846,5.2727272727272725,10.133971291866029,0.3444976076555024,0.8133971291866029,22.019138755980862,22.516746411483254,1547.9712918660287,1606.7272727272727,14.038277511961722,9.598086124401913,19.779904306220097,20.95693779904306,9.502392344497608,14.669856459330143,1.1578947368421053,1.4641148325358853,1550.641148325359,1610.3253588516745,1510.1818181818182,1567.1674641148325,8.650717703349283,3.9617224880382773,5.598086124401914,6.822966507177034,5.186602870813397,9.82775119617225,0.3444976076555024,0.8133971291866029,20.679425837320576,21.732057416267942,1530.401913875598,1588.4497607655503,13.052631578947368,8.861244019138756,18.90909090909091,20.3444976076555,9.08133971291866,14.200956937799043,1.0526315789473684,1.38755980861244,18.401913875598087,19.263157894736842,16.28708133971292,17.52153110047847,0.4019138755980861,0.4784688995215311,0.28708133971291866,0.1722488038277512,0.0861244019138756,0.3062200956937799,0.0,0.0,1.3397129186602872,0.784688995215311,17.56937799043062,18.27751196172249,0.9856459330143541,0.7368421052631579,0.8708133971291866,0.6124401913875598,0.42105263157894735,0.4688995215311005,0.10526315789473684,0.07655502392344497
Hancock,49.739018401188346,15798.422226937884,18.489677751841633,611.1252008366932,2.970836996392518,5.858883802710158,23.0,23009.0,Hancock,23009.0,44.59816444,-68.38401853999997,6.888888888888889,0.0,0.0,6.888888888888889,Hancock,9.0,5736.354066985646,2794.2583732057415,2942.095693779904,2703.9425837320573,2838.7081339712918,19.598086124401913,18.172248803827753,13.789473684210526,12.47846889952153,21.311004784688997,36.421052631578945,0.8325358851674641,0.2966507177033493,34.78468899521531,36.01913875598086,2737.846889952153,2873.732057416268,28.966507177033492,28.19138755980861,32.535885167464116,32.47846889952153,29.66507177033493,44.48803827751196,2.0574162679425836,1.5023923444976077,2758.22009569378,2905.3875598086124,2674.1626794258373,2807.8373205741627,17.971291866028707,16.019138755980862,11.952153110047847,11.368421052631579,21.071770334928228,36.00956937799043,0.5358851674641149,0.2966507177033493,32.526315789473685,33.856459330143544,2705.866028708134,2840.8516746411483,26.181818181818183,25.215311004784688,29.598086124401913,30.33492822966507,29.04306220095694,43.578947368421055,1.6650717703349283,1.2727272727272727,36.038277511961724,36.708133971291865,29.779904306220097,30.870813397129186,1.6267942583732058,2.15311004784689,1.8373205741626795,1.1100478468899522,0.23923444976076555,0.41148325358851673,0.2966507177033493,0.0,2.2583732057416266,2.1626794258373208,31.980861244019138,32.880382775119614,2.784688995215311,2.9760765550239237,2.937799043062201,2.1435406698564594,0.6220095693779905,0.9090909090909091,0.3923444976076555,0.22966507177033493
Kennebec,45.3697606946645,7212.6568653676,18.061565052778864,747.762032140579,2.501430070577584,4.966995205662668,23.0,23011.0,Kennebec,23011.0,44.40759555,-69.76738544,92.72222222222223,3.8333333333333335,0.0,88.88888888888889,Kennebec,9.0,12809.598086124402,6244.507177033493,6565.090909090909,6007.866028708134,6328.2200956937795,51.483253588516746,33.02392344497608,31.933014354066987,32.44976076555024,44.8421052631579,63.04306220095694,2.9186602870813396,2.0574162679425836,105.46411483253588,106.29665071770334,6110.88038277512,6431.894736842105,83.02392344497608,63.952153110047846,87.39712918660287,89.80861244019138,69.05263157894737,86.9377990430622,6.45933014354067,5.617224880382775,6156.086124401914,6476.488038277512,5933.9617224880385,6252.593301435407,46.411483253588514,29.435406698564595,29.72248803827751,30.16267942583732,43.12918660287081,62.411483253588514,2.708133971291866,1.6363636363636365,100.1531100478469,100.2488038277512,6031.875598086124,6350.746411483254,75.24401913875599,57.54066985645933,82.9090909090909,84.43062200956938,66.27751196172248,84.94736842105263,5.84688995215311,4.669856459330144,88.42105263157895,88.60287081339713,73.90430622009569,75.62679425837321,5.07177033492823,3.588516746411483,2.210526315789474,2.287081339712919,1.7129186602870814,0.631578947368421,0.21052631578947367,0.42105263157894735,5.311004784688995,6.047846889952153,79.00478468899522,81.14832535885168,7.779904306220096,6.411483253588517,4.488038277511961,5.37799043062201,2.77511961722488,1.9904306220095693,0.6124401913875598,0.9473684210526315
Knox,40.382285662000186,6395.194299569952,16.00164699423552,680.9752950864672,2.2990667032665386,4.554991307530424,23.0,23013.0,Knox,23013.0,44.11486324999999,-69.10529169000003,12.722222222222221,0.0,0.0,12.722222222222221,Knox,9.0,4184.5837320574165,2068.181818181818,2116.401913875598,1999.3875598086124,2057.7224880382773,19.85645933014354,6.497607655502392,8.583732057416269,8.650717703349283,9.23444976076555,13.598086124401913,0.430622009569378,0.3253588516746411,30.688995215311003,29.607655502392344,2029.4258373205741,2086.6794258373207,27.952153110047846,13.779904306220097,27.263157894736842,27.732057416267942,14.545454545454545,18.497607655502392,1.291866028708134,1.38755980861244,2044.9282296650717,2089.818181818182,1978.5837320574162,2033.1291866028707,19.339712918660286,6.172248803827751,7.942583732057416,8.105263157894736,9.138755980861244,13.54066985645933,0.430622009569378,0.3253588516746411,29.492822966507177,28.545454545454547,2007.4736842105262,2061.0813397129186,26.89952153110048,12.909090909090908,26.00956937799043,26.669856459330145,14.220095693779903,18.258373205741627,1.2248803827751196,1.3397129186602872,23.25358851674641,26.583732057416267,20.803827751196174,24.593301435406698,0.5167464114832536,0.3253588516746411,0.6411483253588517,0.5454545454545454,0.09569377990430622,0.05741626794258373,0.0,0.0,1.1961722488038278,1.062200956937799,21.952153110047846,25.598086124401913,1.0526315789473684,0.8708133971291866,1.2535885167464116,1.062200956937799,0.3253588516746411,0.23923444976076555,0.06698564593301436,0.04784688995215311
Lincoln,44.27016991110611,9820.814560594126,15.050635760099022,611.2175087206032,2.5034319792956,4.8803870822549795,23.0,23015.0,Lincoln,23015.0,44.059969560000006,-69.54227124,11.666666666666666,0.0,0.0,11.666666666666666,Lincoln,9.0,3599.511961722488,1763.2727272727273,1836.2392344497607,1714.1052631578948,1787.866028708134,10.641148325358852,6.354066985645933,6.545454545454546,6.373205741626794,11.885167464114833,13.435406698564593,0.22966507177033493,0.10526315789473684,19.86602870813397,22.105263157894736,1733.33014354067,1809.3205741626793,16.90909090909091,11.751196172248804,18.124401913875598,20.047846889952154,15.674641148325358,17.598086124401913,0.9952153110047847,1.1004784688995215,1744.622009569378,1818.1244019138755,1700.0765550239234,1772.3444976076555,9.339712918660288,5.6746411483253585,5.7990430622009566,5.779904306220096,11.626794258373206,13.38755980861244,0.22966507177033493,0.0,17.550239234449762,20.9377990430622,1717.1196172248804,1792.7081339712918,14.421052631578947,10.574162679425838,16.220095693779903,18.803827751196174,14.89952153110048,17.349282296650717,0.8038277511961722,0.8421052631578947,18.650717703349283,18.114832535885167,14.028708133971293,15.52153110047847,1.3014354066985645,0.6794258373205742,0.7464114832535885,0.5933014354066986,0.2583732057416268,0.04784688995215311,0.0,0.10526315789473684,2.3157894736842106,1.167464114832536,16.210526315789473,16.61244019138756,2.488038277511962,1.1770334928229664,1.9043062200956937,1.244019138755981,0.7751196172248804,0.24880382775119617,0.19138755980861244,0.2583732057416268
Oxford,54.476621999421575,8513.328882676178,20.352549889135254,668.4483755904753,3.069073556348212,6.192326231562711,23.0,23017.0,Oxford,23017.0,44.49952995,-70.75682123,13.833333333333334,0.0,0.0,13.833333333333334,Oxford,9.0,6053.952153110048,3002.7368421052633,3051.215311004785,2901.224880382775,2962.842105263158,18.019138755980862,10.344497607655502,12.61244019138756,12.602870813397129,22.095693779904305,19.5311004784689,1.2248803827751196,0.6602870813397129,47.55980861244019,45.23444976076555,2947.3684210526317,3006.8899521531102,29.760765550239235,20.516746411483254,41.21531100478469,40.85167464114833,31.301435406698566,27.961722488038276,2.727272727272727,2.373205741626794,2966.0765550239234,3016.784688995215,2869.511961722488,2932.66028708134,16.688995215311003,10.133971291866029,11.588516746411484,11.464114832535886,21.818181818181817,19.349282296650717,1.2248803827751196,0.6602870813397129,45.24401913875598,42.516746411483254,2913.4545454545455,2974.0478468899523,27.339712918660286,19.311004784688997,39.20574162679426,38.2200956937799,30.43062200956938,27.23444976076555,2.5167464114832536,2.028708133971292,36.66028708133971,34.430622009569376,31.71291866028708,30.181818181818183,1.3301435406698565,0.21052631578947367,1.0239234449760766,1.138755980861244,0.27751196172248804,0.18181818181818182,0.0,0.0,2.3157894736842106,2.7177033492822966,33.91387559808612,32.8421052631579,2.4210526315789473,1.2057416267942584,2.0095693779904304,2.6315789473684212,0.8708133971291866,0.7272727272727273,0.21052631578947367,0.3444976076555024
Penobscot,59.69468131583631,8482.756168994028,22.32067442274397,680.0189802754,3.2518891280076376,7.697157003931975,23.0,23019.0,Penobscot,23019.0,45.401945930000004,-68.65020454999998,44.94444444444444,0.0,0.0,44.94444444444444,Penobscot,9.0,16084.086124401914,7944.861244019139,8139.224880382775,7556.066985645933,7775.980861244019,86.22966507177034,52.3732057416268,98.09569377990431,95.97129186602871,77.51196172248804,87.70334928229666,2.8325358851674642,2.688995215311005,124.1244019138756,124.50717703349282,7676.574162679426,7897.483253588517,122.69856459330144,88.3157894736842,166.39234449760767,164.2200956937799,104.23923444976077,114.76555023923444,6.583732057416268,6.794258373205742,7847.55980861244,8042.717703349283,7476.00956937799,7693.033492822967,80.65071770334929,49.32057416267943,94.88995215311004,92.73684210526316,76.3444976076555,86.54545454545455,2.4401913875598087,2.2392344497607657,117.22488038277513,118.84210526315789,7590.105263157895,7809.33014354067,113.96172248803828,82.69856459330144,159.55023923444975,157.8755980861244,101.73205741626795,112.53588516746412,5.7894736842105265,5.894736842105263,97.30143540669856,96.50717703349282,80.05741626794259,82.94736842105263,5.578947368421052,3.0526315789473686,3.2057416267942584,3.2344497607655502,1.167464114832536,1.1578947368421053,0.3923444976076555,0.44976076555023925,6.899521531100478,5.6650717703349285,86.4688995215311,88.1531100478469,8.736842105263158,5.617224880382775,6.842105263157895,6.344497607655502,2.507177033492823,2.229665071770335,0.7942583732057417,0.8995215311004785
