countyName,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,part_time_work_behavior_devices,full_time_work_behavior_devices,delivery_behavior_devices,median_non_home_dwell_time,candidate_device_count,median_percentage_time_home,mean_home_dwell_time,mean_non_home_dwell_time,mean_distance_traveled_from_home,stateFIPS,countyFIPS,Admin2,FIPS,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio,CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Atlantic,99.24524754543556,2157.8501729220343,36.806501404266186,734.6889724485296,5.331325580855558,3.0962096418540956,2.412065083675696,49.88163544785646,223.22800176403686,91.34604136202215,716.1469489125641,224.8845716407864,7257.814927001369,34.0,34001.0,Atlantic,34001.0,39.475386930000006,-74.65848482999998,2415.3684210526317,172.21052631578948,0.0,2243.157894736842,916.0573523922448,7.129353565073099,Atlantic,50.0,34.0,1.0,6.0,9.0,28612.842105263157,13863.952153110047,14748.88995215311,9993.693779904306,10482.574162679426,2321.004784688995,2622.2583732057415,95.35885167464114,93.63636363636364,1100.4497607655503,1186.0574162679425,10.5933014354067,9.54066985645933,342.85167464114835,354.82296650717706,10280.698564593302,10773.55023923445,2515.5693779904304,2837.3588516746413,188.77511961722487,193.44497607655504,1220.0095693779904,1302.4784688995214,27.732057416267942,29.971291866028707,11289.78947368421,12202.717703349283,7957.397129186603,8484.516746411484,1978.2296650717703,2266.5837320574165,26.16267942583732,25.37799043062201,1076.755980861244,1160.6602870813397,3.2822966507177034,4.411483253588517,247.96172248803828,261.1674641148325,8157.358851674641,8690.842105263158,2104.0574162679427,2411.4832535885166,89.20574162679426,95.39712918660287,1185.9904306220096,1267.2727272727273,15.818181818181818,20.124401913875598,2574.1626794258373,2546.1722488038276,2036.2966507177034,1998.0574162679425,342.7751196172249,355.67464114832535,69.19617224880383,68.25837320574162,23.69377990430622,25.39712918660287,7.311004784688995,5.1291866028708135,94.88995215311004,93.6555023923445,2123.33971291866,2082.7081339712918,411.511961722488,425.8755980861244,99.56937799043062,98.04784688995215,34.01913875598086,35.20574162679426,11.913875598086124,9.84688995215311
Bergen,79.56215993095425,1450.4101529763468,31.47384517242673,861.2428577682715,3.5897125595707156,2.4198812963588376,1.7379076137941387,38.90802031345767,182.11943537593655,94.09147622800106,791.3657485584199,206.79175578820968,6389.903486059515,34.0,34003.0,Bergen,34003.0,40.96010917,-74.07164325000001,18649.57894736842,1637.0,0.0,17012.57894736842,2000.5941788762973,8.776760967788338,Bergen,50.0,34.0,3.0,6.0,9.0,96796.53588516747,46804.44019138756,49992.095693779906,35366.066985645935,37405.7990430622,3058.0765550239234,3490.1244019138758,206.51674641148324,189.96172248803828,7230.593301435407,7933.531100478469,34.36363636363637,35.67464114832536,908.8229665071771,937.0047846889952,36156.85167464115,38203.63636363636,3469.2344497607655,3936.1244019138758,384.0,379.33971291866027,7688.00956937799,8393.148325358852,85.94258373205741,99.01435406698565,38311.78947368421,41100.937799043066,28104.02870813397,29786.574162679426,2396.4114832535884,2778.3827751196172,45.38755980861244,48.688995215311,7134.708133971292,7833.062200956938,9.38755980861244,10.488038277511961,621.866028708134,643.7416267942584,28631.062200956938,30316.62200956938,2619.1387559808613,3025.186602870813,142.57416267942583,156.4306220095694,7524.956937799043,8225.320574162679,49.78947368421053,63.08133971291866,8492.650717703349,8891.157894736842,7262.0382775119615,7619.224880382775,661.665071770335,711.7416267942584,161.12918660287082,141.27272727272728,95.88516746411483,100.4688995215311,24.976076555023923,25.1866028708134,286.9569377990431,293.2631578947368,7525.789473684211,7887.014354066986,850.0956937799043,910.9377990430622,241.42583732057417,222.9090909090909,163.05263157894737,167.82775119617224,36.15311004784689,35.933014354066984
Burlington,128.9461393596987,2162.645814072933,47.344290361239516,798.3836414997432,7.103278548193803,3.8368430063345316,2.416341379900702,53.53121896935456,293.66527135764426,91.61721451806197,752.0224191063174,233.85684814244135,8848.366692347201,34.0,34005.0,Burlington,34005.0,39.876811240000016,-74.66927768000002,4821.526315789473,337.05263157894734,0.0,4484.473684210527,1082.6399780373313,6.983203422755298,Burlington,50.0,34.0,5.0,6.0,9.0,47157.311004784686,23183.607655502394,23973.703349282296,17305.28229665072,17902.535885167465,4100.736842105263,4153.904306220095,77.33971291866028,64.13397129186603,1072.0191387559807,1190.5167464114832,16.555023923444978,18.028708133971293,611.6746411483253,644.5837320574162,17810.00956937799,18432.44976076555,4481.703349282297,4571.244019138756,237.94258373205741,239.7224880382775,1287.157894736842,1407.1674641148325,39.36842105263158,40.86124401913876,21387.397129186604,22358.842105263157,15984.66028708134,16729.57894736842,3790.5263157894738,3869.0143540669856,38.21052631578947,37.0622009569378,1052.267942583732,1170.8708133971293,10.401913875598087,13.119617224880383,511.33014354066984,539.1961722488038,16402.44976076555,17167.58851674641,4097.818181818182,4207.578947368421,166.0956937799043,178.82296650717703,1251.9904306220096,1372.267942583732,28.48803827751196,31.320574162679424,1796.2105263157894,1614.8612440191387,1320.622009569378,1172.956937799043,310.2105263157895,284.8899521531101,39.12918660287081,27.071770334928228,19.751196172248804,19.645933014354068,6.15311004784689,4.909090909090909,100.3444976076555,105.38755980861244,1407.5598086124403,1264.8612440191387,383.88516746411483,363.6650717703349,71.8468899521531,60.899521531100476,35.16746411483253,34.899521531100476,10.880382775119617,9.54066985645933
Camden,93.23101946702502,1816.7104546222251,34.15091901100757,791.2805131481359,4.889057784239861,2.781588938088839,2.2145852150478413,48.266957460401386,207.92344634635296,92.06786655798618,748.8401515652193,227.83196381233523,6986.050161919238,34.0,34007.0,Camden,34007.0,39.80343818000002,-74.96388752999998,6868.631578947368,384.57894736842104,0.0,6484.0526315789475,1356.174702786017,5.592524951059103,Camden,50.0,34.0,7.0,6.0,9.0,53706.153110047846,25927.13875598086,27779.014354066985,18440.44976076555,19327.397129186604,5296.44976076555,6079.406698564593,160.99521531100478,161.3397129186603,1428.4497607655503,1556.5454545454545,25.502392344497608,25.69377990430622,575.2918660287081,628.6315789473684,18923.674641148325,19848.765550239234,5674.105263157895,6503.100478468899,311.30143540669854,341.0047846889952,1600.5837320574162,1735.5406698564593,48.09569377990431,48.344497607655505,21797.205741626793,23628.842105263157,15302.842105263158,16242.593301435407,4625.043062200957,5341.712918660287,44.133971291866025,46.28708133971292,1398.047846889952,1525.4162679425838,6.564593301435407,6.966507177033493,420.57416267942585,465.86602870813397,15649.081339712919,16620.947368421053,4885.32057416268,5640.555023923445,145.55980861244018,172.52631578947367,1550.4306220095693,1684.1052631578948,23.37799043062201,23.818181818181817,4129.933014354067,4150.172248803828,3137.6076555023924,3084.803827751196,671.4066985645933,737.6937799043062,116.86124401913875,115.05263157894737,30.401913875598087,31.129186602870814,18.9377990430622,18.727272727272727,154.7177033492823,162.76555023923444,3274.593301435407,3227.818181818182,788.7846889952153,862.5454545454545,165.74162679425837,168.47846889952154,50.15311004784689,51.43540669856459,24.717703349282296,24.526315789473685
Cape May,75.65553737043099,2710.1048736133844,25.407146753955264,640.7951082014912,4.822222222222222,2.5748863429714492,1.8334969994544463,83.40752864157119,169.6072922349518,84.96564829969086,659.8003818876159,272.15266412074925,9311.280941989453,34.0,34009.0,Cape May,34009.0,39.15008828999999,-74.80170244000003,655.8947368421053,55.0,0.0,600.8947368421053,712.6269699172149,8.372243706826719,Cape May,50.0,34.0,9.0,6.0,9.0,10033.483253588516,4891.205741626794,5142.277511961723,4478.66985645933,4747.205741626794,260.0861244019139,239.71291866028707,16.94736842105263,14.736842105263158,42.535885167464116,53.55980861244019,3.617224880382775,2.813397129186603,89.34928229665071,84.2488038277512,4559.913875598086,4823.827751196172,311.4354066985646,289.95215311004785,39.21531100478469,35.08133971291866,64.00956937799043,73.0909090909091,8.411483253588516,7.043062200956938,4524.861244019139,4816.698564593302,4177.923444976077,4474.966507177033,221.8755980861244,207.5693779904306,8.028708133971293,7.837320574162679,39.7799043062201,51.50239234449761,2.0382775119617227,1.9904306220095693,75.2153110047847,72.83253588516746,4246.086124401914,4540.966507177033,263.73205741626793,249.96172248803828,26.373205741626794,25.10047846889952,59.770334928229666,69.6555023923445,6.162679425837321,5.837320574162679,366.3444976076555,325.57894736842104,300.7464114832536,272.2392344497608,38.21052631578947,32.143540669856456,8.91866028708134,6.899521531100478,2.7559808612440193,2.0574162679425836,1.5789473684210527,0.8229665071770335,14.133971291866029,11.416267942583731,313.82775119617224,282.8612440191388,47.70334928229665,39.99043062200957,12.842105263157896,9.980861244019138,4.239234449760765,3.4354066985645932,2.248803827751196,1.2057416267942584
Cumberland,89.43161892869222,2550.5466583417883,31.60022373110643,650.4087255131507,5.231379588438825,2.6513176721558835,2.535601862691537,58.373266734306306,225.77522828377428,88.31566898202347,668.3713155909363,224.19220062956893,8254.49298889149,34.0,34011.0,Cumberland,34011.0,39.37199394000001,-75.10712558999997,2592.6315789473683,97.84210526315789,0.0,2494.7894736842104,1733.8885812912508,3.7567635799646424,Cumberland,50.0,34.0,11.0,6.0,9.0,16338.181818181818,8385.464114832535,7952.717703349283,5920.00956937799,5920.612440191388,1988.6028708133972,1561.9043062200958,133.76076555023923,125.4066985645933,110.39234449760765,116.2488038277512,10.401913875598087,8.78468899521531,222.29665071770336,219.76076555023923,6095.511961722488,6092.095693779905,2143.799043062201,1719.5406698564593,215.22488038277513,208.7177033492823,147.79904306220095,150.94736842105263,21.301435406698566,19.263157894736842,5909.502392344498,5735.32057416268,3870.2775119617227,4068.937799043062,1733.358851674641,1339.1291866028707,53.49282296650718,57.98086124401914,96.9377990430622,107.76076555023923,1.7799043062200957,2.200956937799043,153.6555023923445,159.311004784689,3987.598086124402,4189.282296650717,1838.468899521531,1451.6746411483255,110.61244019138756,119.33971291866028,126.67942583732058,136.4688995215311,8.708133971291867,9.68421052631579,2475.9617224880385,2217.397129186603,2049.732057416268,1851.6746411483255,255.244019138756,222.77511961722487,80.26794258373205,67.42583732057416,13.454545454545455,8.488038277511961,8.62200956937799,6.583732057416268,68.64114832535886,60.44976076555024,2107.913875598086,1902.8133971291866,305.33014354066984,267.86602870813397,104.61244019138756,89.377990430622,21.119617224880383,14.47846889952153,12.5933014354067,9.578947368421053
Essex,67.92688992918018,1740.842232625135,26.228308726443405,762.3937342455888,3.1634809746729085,2.032322650342096,1.8450126035289882,36.7208354339215,164.37473052454686,90.35531388788861,734.5375729204177,205.9643356139719,6666.980016804705,34.0,34013.0,Essex,34013.0,40.786813349999996,-74.24657978999997,18173.684210526317,1720.7894736842106,0.0,16452.894736842107,2274.6248894554046,9.468201399300971,Essex,50.0,34.0,13.0,6.0,9.0,83035.17703349283,39893.01435406699,43142.16267942584,20443.119617224882,20793.435406698565,16230.306220095694,18884.18181818182,290.82296650717706,279.60765550239233,2034.0765550239234,2221.751196172249,52.67942583732057,50.78468899521531,842.0095693779904,912.4019138755981,21103.77033492823,21492.315789473683,16810.822966507178,19536.363636363636,511.08133971291863,538.7464114832536,2293.397129186603,2488.3636363636365,105.30143540669856,108.75598086124401,30765.645933014355,34281.617224880385,13175.263157894737,13804.143540669857,14992.755980861244,17619.444976076556,77.91387559808612,89.72248803827752,1965.4162679425838,2150.602870813397,14.038277511961722,17.425837320574164,540.2583732057416,600.2775119617224,13577.473684210527,14239.129186602871,15333.55023923445,18018.88995215311,204.94736842105263,249.04306220095694,2181.7416267942585,2373.9521531100477,52.07655502392345,61.68421052631579,9127.368421052632,8860.545454545454,7267.8564593301435,6989.291866028708,1237.5502392344497,1264.7368421052631,212.9090909090909,189.88516746411483,68.66028708133972,71.14832535885168,38.64114832535885,33.35885167464115,301.7511961722488,312.1244019138756,7526.296650717703,7253.186602870814,1477.2727272727273,1517.4736842105262,306.13397129186603,289.70334928229664,111.6555023923445,114.41148325358851,53.22488038277512,47.07177033492823
Gloucester,123.21754538508155,2178.0745922588467,41.37522725476247,794.0808236503043,7.5304982478328455,3.778976628988486,2.714001528205939,67.40290622612179,250.27303506969147,88.85069691460491,748.693634231813,252.90778067609938,8613.815508655442,34.0,34015.0,Gloucester,34015.0,39.71581067,-75.13995546,2356.7894736842104,155.89473684210526,0.0,2200.8947368421054,808.1270740526583,6.612567769679025,Gloucester,50.0,34.0,15.0,6.0,9.0,30515.7990430622,14822.306220095694,15693.492822966507,12542.363636363636,13146.267942583732,1530.3827751196172,1725.2535885167465,36.11483253588517,35.22488038277512,409.511961722488,463.48325358851673,10.17224880382775,8.421052631578947,293.7607655502392,314.8421052631579,12800.153110047846,13419.186602870814,1707.157894736842,1922.7368421052631,105.377990430622,112.70813397129187,499.42583732057415,555.4928229665072,21.05263157894737,19.56937799043062,13987.186602870814,14880.124401913876,11880.995215311004,12516.057416267942,1430.3923444976076,1612.133971291866,20.89952153110048,21.473684210526315,401.511961722488,453.9425837320574,3.6937799043062203,4.641148325358851,249.6937799043062,271.8755980861244,12098.976076555024,12750.727272727272,1575.4162679425838,1778.421052631579,78.04784688995215,86.95693779904306,485.5311004784689,540.0191387559809,12.62200956937799,13.933014354066986,835.1196172248804,813.3684210526316,661.3684210526316,630.2105263157895,99.99043062200957,113.11961722488039,15.21531100478469,13.751196172248804,8.0,9.54066985645933,6.478468899521531,3.7799043062200957,44.066985645933016,42.96650717703349,701.1770334928229,668.4593301435407,131.74162679425837,144.31578947368422,27.330143540669855,25.751196172248804,13.894736842105264,15.473684210526315,8.430622009569378,5.636363636363637
Hudson,78.57695712741996,1538.204995508339,36.63467822781185,759.2164264604409,3.110644585920921,2.185108515929123,1.8981759950005859,22.066821596427502,209.19361663346743,94.71056126235207,734.899263107188,188.50514913616894,6456.939440690544,34.0,34017.0,Hudson,34017.0,40.73766234000001,-74.07515667000001,19044.263157894737,1237.6315789473683,0.0,17806.63157894737,2832.319760064417,6.497656064284255,Hudson,50.0,34.0,17.0,6.0,9.0,68923.77990430623,34200.04784688995,34723.732057416266,22757.07177033493,22821.61722488038,4938.0,5475.397129186603,415.74162679425837,381.9425837320574,5164.277511961723,5117.722488038277,63.33014354066986,67.16746411483254,861.6267942583733,859.8851674641148,23484.03827751196,23542.507177033494,5473.033492822967,6031.9617224880385,638.7751196172248,609.3492822966507,5440.00956937799,5381.224880382775,114.16267942583733,115.24401913875599,19675.234449760766,19724.162679425837,10496.277511961722,10152.574162679426,3635.4736842105262,4062.5741626794256,51.70334928229665,53.73205741626794,5026.966507177033,4991.598086124402,18.47846889952153,16.535885167464116,446.3349282296651,447.14832535885165,10848.545454545454,10503.856459330143,3866.2583732057415,4309.645933014354,153.0334928229665,158.92822966507177,5235.588516746411,5189.952153110048,49.67464114832536,46.83253588516747,14524.813397129186,14999.56937799043,12260.794258373206,12669.043062200957,1302.5263157894738,1412.822966507177,364.0382775119617,328.2105263157895,137.311004784689,126.1244019138756,44.85167464114833,50.63157894736842,415.2918660287081,412.7368421052632,12635.492822966507,13038.650717703349,1606.7751196172248,1722.3157894736842,485.74162679425837,450.42105263157896,204.42105263157896,191.27272727272728,64.48803827751196,68.41148325358851
Hunterdon,129.33540030315558,2237.73402691654,47.96826053006293,762.9027375866979,6.292476229847044,3.259427679022553,1.8177391943410959,44.100431767029534,346.6263837214643,92.2492306278995,732.9266455376418,222.37125074640576,9425.043199669284,34.0,34019.0,Hunterdon,34019.0,40.56335248999998,-74.91284156000003,1027.578947368421,64.15789473684211,0.0,963.421052631579,826.220700459449,6.241612075502213,Hunterdon,50.0,34.0,19.0,6.0,9.0,13287.741626794259,6582.688995215311,6705.0526315789475,6057.272727272727,6190.267942583732,193.16746411483254,156.97607655502392,13.55023923444976,11.578947368421053,230.2775119617225,255.64593301435406,5.607655502392345,10.679425837320574,82.8133971291866,79.90430622009569,6130.545454545455,6261.023923444976,221.67464114832535,184.60287081339712,33.69377990430622,30.28708133971292,271.58851674641147,296.3157894736842,10.851674641148325,15.511961722488039,6177.636363636364,6336.114832535885,5704.172248803828,5860.200956937799,166.72727272727272,140.52631578947367,5.607655502392345,5.483253588516747,226.5645933014354,253.11004784688996,4.516746411483253,7.138755980861244,70.04784688995215,69.6555023923445,5766.382775119617,5922.181818181818,188.32535885167465,162.7177033492823,21.023923444976077,20.440191387559807,265.48325358851673,291.45454545454544,8.708133971291867,11.272727272727273,405.05263157894734,368.9377990430622,353.1004784688995,330.066985645933,26.440191387559807,16.449760765550238,7.942583732057416,6.095693779904306,3.712918660287081,2.535885167464115,1.0909090909090908,3.54066985645933,12.76555023923445,10.248803827751196,364.1626794258373,338.8421052631579,33.34928229665072,21.885167464114833,12.669856459330143,9.84688995215311,6.105263157894737,4.861244019138756,2.1435406698564594,4.239234449760765
