countyName,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,part_time_work_behavior_devices,full_time_work_behavior_devices,delivery_behavior_devices,median_non_home_dwell_time,candidate_device_count,median_percentage_time_home,mean_home_dwell_time,mean_non_home_dwell_time,mean_distance_traveled_from_home,stateFIPS,countyFIPS,Admin2,FIPS,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incidence_Rate,Case-Fatality_Ratio,CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Albany,64.55174927113703,5045.048153547134,20.3120019436346,497.2096695821186,4.90932944606414,2.3092808551992223,1.5747813411078717,75.13085519922255,191.23216715257533,68.74829931972789,579.5688601971401,263.22351797862,12097.3951131473,56.0,56001.0,Albany,56001.0,41.654987050000024,-105.72354150000001,11.517241379310345,0.0,0.0,11.517241379310345,64.30041152263375,0.0,Albany,50.0,56.0,1.0,6.0,9.0,3936.2392344497607,2054.6985645933014,1881.5406698564593,1882.2870813397128,1733.2918660287082,41.8755980861244,21.23444976076555,21.502392344497608,18.354066985645932,63.83732057416268,60.27751196172249,2.15311004784689,1.2822966507177034,43.04306220095694,47.100478468899524,1923.4162679425838,1777.4736842105262,52.66028708133971,35.07177033492823,38.11483253588517,37.291866028708135,81.73205741626795,77.1866028708134,5.196172248803828,4.985645933014354,1867.1291866028707,1708.8995215311004,1716.9473684210527,1582.5358851674641,37.69377990430622,18.727272727272727,14.526315789473685,12.16267942583732,62.20095693779904,58.708133971291865,1.4354066985645932,0.7368421052631579,34.32535885167464,36.02870813397129,1750.0287081339713,1616.7177033492824,45.751196172248804,29.05263157894737,25.84688995215311,23.894736842105264,78.32535885167464,73.38755980861244,3.7799043062200957,3.952153110047847,187.5693779904306,172.64114832535884,165.3397129186603,150.755980861244,4.181818181818182,2.507177033492823,6.976076555023924,6.1913875598086126,1.6363636363636365,1.569377990430622,0.7177033492822966,0.5454545454545454,8.717703349282298,11.07177033492823,173.38755980861245,160.755980861244,6.909090909090909,6.019138755980861,12.267942583732058,13.397129186602871,3.4066985645933014,3.799043062200957,1.4162679425837321,1.0334928229665072
Big Horn,69.03109540636042,3381.2306242638397,22.17926972909305,616.7131919905771,5.02037691401649,2.7333333333333334,1.6789163722025913,69.97149587750295,157.5866902237927,87.40954063604241,641.2621571596836,244.66649840148074,12850.609119973078,56.0,56003.0,Big Horn,56003.0,44.524050550000005,-107.99603650000003,3.3793103448275863,0.0,0.0,3.3793103448275863,42.408821034775244,0.0,Big Horn,50.0,56.0,3.0,6.0,9.0,1243.2727272727273,625.7703349282297,617.5023923444976,603.377990430622,594.755980861244,4.29665071770335,3.062200956937799,8.870813397129186,7.569377990430622,2.7559808612440193,2.449760765550239,0.10526315789473684,0.10526315789473684,6.363636363636363,9.559808612440191,609.5119617224881,603.8755980861245,5.923444976076555,5.339712918660287,12.602870813397129,13.272727272727273,3.799043062200957,4.258373205741627,0.5167464114832536,0.7081339712918661,571.4928229665072,563.3875598086124,554.8038277511962,546.5741626794259,3.4545454545454546,2.4401913875598087,5.741626794258373,4.976076555023924,2.5454545454545454,2.449760765550239,0.10526315789473684,0.10526315789473684,4.842105263157895,6.842105263157895,559.5119617224881,553.1578947368421,4.62200956937799,3.8947368421052633,8.535885167464114,8.937799043062201,3.4066985645933014,3.827751196172249,0.44019138755980863,0.631578947368421,54.27751196172249,54.11483253588517,48.57416267942584,48.18181818181818,0.8421052631578947,0.6220095693779905,3.1291866028708135,2.5933014354066986,0.21052631578947367,0.0,0.0,0.0,1.5215311004784688,2.7177033492822966,50.0,50.717703349282296,1.3014354066985645,1.444976076555024,4.0669856459330145,4.3349282296650715,0.3923444976076555,0.430622009569378,0.07655502392344497,0.07655502392344497
Campbell,100.73480032599836,2722.9373675631623,31.65004074979625,541.5610839445803,8.532518337408312,3.502485737571312,2.7788916055419723,85.14706601466993,263.24914425427875,81.580032599837,595.6255675864478,276.6737687740133,14614.966294097101,56.0,56005.0,Campbell,56005.0,44.248860819999976,-105.54744040000001,28.137931034482758,0.0,0.0,28.137931034482758,66.89540579616323,0.0,Campbell,50.0,56.0,5.0,6.0,9.0,4971.148325358851,2589.712918660287,2381.4354066985647,2467.8086124401916,2273.464114832536,18.392344497607656,10.602870813397129,40.057416267942585,33.770334928229666,14.516746411483254,16.660287081339714,2.124401913875598,1.3014354066985645,46.813397129186605,45.63636363636363,2512.622009569378,2317.3875598086124,29.09090909090909,20.124401913875598,66.96650717703349,59.21531100478469,25.339712918660286,28.210526315789473,4.746411483253588,4.181818181818182,2366.44019138756,2198.1435406698565,2271.7224880382773,2112.22009569378,15.263157894736842,8.641148325358852,25.779904306220097,21.79904306220096,13.732057416267942,15.23444976076555,1.3588516746411483,0.8899521531100478,38.58373205741627,39.35885167464115,2308.6985645933014,2150.2583732057415,24.220095693779903,16.698564593301434,46.78468899521531,43.07177033492823,23.444976076555022,25.56937799043062,3.397129186602871,3.3301435406698565,223.27272727272728,183.29186602870814,196.08612440191388,161.244019138756,3.1291866028708135,1.9617224880382775,14.277511961722489,11.971291866028707,0.784688995215311,1.4258373205741626,0.7655502392344498,0.41148325358851673,8.229665071770334,6.277511961722488,203.92344497607655,167.12918660287082,4.8708133971291865,3.425837320574163,20.181818181818183,16.14354066985646,1.894736842105263,2.6411483253588517,1.3492822966507176,0.8516746411483254
Carbon,59.467711053089644,3522.6932114882507,19.346649260226283,412.148999129678,4.835422106179286,2.002349869451697,1.3484769364664926,96.0946040034813,159.83211488250652,78.42271540469974,528.319159517593,275.816610717394,19216.423722491607,56.0,56007.0,Carbon,56007.0,41.69357844,-106.93260839999996,10.241379310344827,0.0,0.0,10.241379310344827,108.10810810810813,0.0,Carbon,50.0,56.0,7.0,6.0,9.0,1649.578947368421,892.2200956937799,757.3588516746412,840.7177033492823,723.1578947368421,13.21531100478469,5.167464114832536,15.617224880382775,10.028708133971293,6.574162679425838,7.732057416267943,1.215311004784689,0.41148325358851673,14.880382775119617,10.861244019138756,855.1196172248804,733.578947368421,16.650717703349283,8.277511961722489,24.822966507177032,16.28708133971292,9.062200956937799,9.559808612440191,2.0956937799043063,1.062200956937799,730.9090909090909,631.6172248803828,691.3971291866029,605.665071770335,11.980861244019138,4.507177033492823,9.37799043062201,6.057416267942584,5.23444976076555,6.698564593301436,0.9186602870813397,0.41148325358851673,12.0,8.277511961722489,703.0047846889952,613.665071770335,14.89952153110048,6.832535885167464,16.47846889952153,10.564593301435407,7.3971291866028706,8.248803827751196,1.6076555023923444,0.9090909090909091,161.311004784689,125.74162679425838,149.32057416267943,117.49282296650718,1.2344497607655502,0.6602870813397129,6.239234449760765,3.971291866028708,1.3397129186602872,1.0334928229665072,0.2966507177033493,0.0,2.8803827751196174,2.583732057416268,152.11483253588517,119.91387559808612,1.7511961722488039,1.444976076555024,8.344497607655502,5.722488038277512,1.6650717703349283,1.3110047846889952,0.4880382775119617,0.15311004784688995
Converse,86.7256020278834,4821.135234474018,27.308618504435994,488.70063371356144,7.031178707224335,2.820659062103929,2.120659062103929,83.05640050697085,199.50925221799747,82.12724968314322,569.8234655078761,273.82346550787616,17423.405576679343,56.0,56009.0,Converse,56009.0,42.97272267999999,-105.5081848,23.344827586206897,0.0,0.0,23.344827586206897,173.63623209376357,0.0,Converse,50.0,56.0,9.0,6.0,9.0,1469.9234449760766,746.421052631579,723.5023923444976,718.4784688995215,697.0622009569378,5.033492822966507,4.038277511961723,8.631578947368421,7.655502392344498,2.334928229665072,3.521531100478469,0.3157894736842105,0.6124401913875598,11.626794258373206,10.61244019138756,729.6459330143541,707.1770334928229,8.019138755980862,6.91866028708134,15.253588516746412,13.626794258373206,4.574162679425838,5.607655502392345,1.1100478468899522,1.3301435406698565,689.0430622009569,674.1531100478469,666.4688995215311,653.2153110047847,4.488038277511961,3.062200956937799,6.411483253588517,5.3875598086124405,2.277511961722488,3.4545454545454546,0.07655502392344497,0.3157894736842105,9.320574162679426,8.717703349282298,675.4258373205741,661.5311004784689,6.832535885167464,5.416267942583732,11.464114832535886,10.105263157894736,4.220095693779904,5.205741626794258,0.7942583732057417,0.9186602870813397,57.377990430622006,49.34928229665072,52.00956937799043,43.84688995215311,0.5454545454545454,0.9760765550239234,2.2200956937799043,2.2679425837320575,0.05741626794258373,0.06698564593301436,0.23923444976076555,0.2966507177033493,2.3062200956937797,1.894736842105263,54.2200956937799,45.645933014354064,1.186602870813397,1.5023923444976077,3.789473684210526,3.521531100478469,0.35406698564593303,0.4019138755980861,0.3157894736842105,0.41148325358851673
Crook,77.47463768115942,7671.258695652174,27.68888888888889,486.9487922705314,5.382850241545894,2.272222222222222,1.682608695652174,58.30555555555556,213.25990338164252,86.68429951690821,577.5697032436162,225.36059351276742,20166.998274672187,56.0,56011.0,Crook,56011.0,44.58855102,-104.56977049999993,5.0,0.0,0.0,5.0,65.92827004219409,0.0,Crook,50.0,56.0,11.0,6.0,9.0,763.1770334928229,391.0334928229665,372.14354066985646,379.3875598086124,362.17224880382776,3.712918660287081,1.444976076555024,2.9282296650717705,3.492822966507177,0.784688995215311,0.861244019138756,0.0,0.03827751196172249,4.220095693779904,4.133971291866029,383.48325358851673,366.20095693779905,4.708133971291866,2.3636363636363638,5.492822966507177,6.047846889952153,1.5023923444976077,1.5406698564593302,0.22009569377990432,0.22009569377990432,384.3062200956938,361.6650717703349,372.9665071770335,352.1244019138756,3.674641148325359,1.4354066985645932,2.708133971291866,3.349282296650718,0.7368421052631579,0.861244019138756,0.0,0.03827751196172249,4.220095693779904,3.8564593301435406,377.0622009569378,355.89473684210526,4.669856459330144,2.325358851674641,5.2727272727272725,5.655502392344498,1.4545454545454546,1.5023923444976077,0.22009569377990432,0.22009569377990432,6.7272727272727275,10.47846889952153,6.421052631578948,10.047846889952153,0.03827751196172249,0.009569377990430622,0.22009569377990432,0.14354066985645933,0.04784688995215311,0.0,0.0,0.0,0.0,0.27751196172248804,6.421052631578948,10.30622009569378,0.03827751196172249,0.03827751196172249,0.22009569377990432,0.3923444976076555,0.04784688995215311,0.03827751196172249,0.0,0.0
Fremont,52.30754319426886,2444.887652760219,17.964391066160978,532.731605562579,4.121702486304256,1.9343447113358618,1.4638853771597133,72.96548672566372,131.47374631268437,82.43868520859671,596.8493167178376,241.73824574077418,13428.212870989104,56.0,56013.0,Fremont,56013.0,43.04183995999999,-108.62968929999992,204.17241379310346,0.0,0.0,204.17241379310346,695.3465270879499,0.0,Fremont,50.0,56.0,13.0,6.0,9.0,4241.645933014354,2122.2296650717703,2119.4162679425835,1593.6555023923445,1573.933014354067,12.488038277511961,7.84688995215311,449.70334928229664,468.79425837320576,7.645933014354067,11.205741626794259,1.0717703349282297,1.014354066985646,57.665071770334926,56.622009569377994,1649.77990430622,1628.8516746411483,18.698564593301434,13.818181818181818,494.9282296650718,513.6937799043062,14.775119617224881,18.258373205741627,3.349282296650718,2.9473684210526314,1978.1913875598086,1992.3827751196172,1502.4976076555024,1492.2105263157894,10.92822966507177,6.9952153110047846,406.11483253588517,434.38277511961724,7.464114832535885,10.4688995215311,0.583732057416268,0.6507177033492823,50.60287081339713,47.67464114832536,1551.9043062200958,1538.622009569378,15.799043062200957,11.454545454545455,445.8181818181818,472.3062200956938,14.047846889952153,16.574162679425836,2.488038277511962,2.2200956937799043,144.03827751196172,127.03349282296651,91.15789473684211,81.72248803827752,1.5598086124401913,0.8516746411483254,43.588516746411486,34.411483253588514,0.18181818181818182,0.7368421052631579,0.4880382775119617,0.36363636363636365,7.062200956937799,8.947368421052632,97.8755980861244,90.22966507177034,2.8995215311004783,2.3636363636363638,49.110047846889955,41.38755980861244,0.7272727272727273,1.6842105263157894,0.861244019138756,0.7272727272727273
Goshen,56.615744680851066,4875.062553191489,19.652198581560285,512.6597163120567,4.1968794326241134,2.151063829787234,1.753758865248227,56.781843971631204,134.65829787234043,85.88212765957446,581.0449848024316,217.37831813576494,15557.617021276596,56.0,56015.0,Goshen,56015.0,42.08798185,-104.3534743,4.758620689655173,0.0,0.0,4.758620689655173,37.847248505033676,0.0,Goshen,50.0,56.0,15.0,6.0,9.0,1414.9760765550238,739.4066985645933,675.5693779904307,708.976076555024,653.6076555023924,9.291866028708133,3.8851674641148324,8.708133971291867,6.44976076555024,3.291866028708134,3.7033492822966507,0.5358851674641149,0.7368421052631579,8.602870813397129,7.186602870813397,717.0717703349283,660.4306220095693,11.435406698564593,5.6650717703349285,13.52153110047847,10.727272727272727,5.023923444976076,5.0047846889952154,1.3971291866028708,1.167464114832536,658.3253588516747,610.7081339712919,633.933014354067,594.1435406698564,8.31578947368421,3.0430622009569377,5.952153110047847,4.0,2.8995215311004783,2.8229665071770333,0.430622009569378,0.49760765550239233,6.794258373205742,6.2009569377990434,640.2679425837321,600.1052631578947,9.885167464114833,4.583732057416268,9.68421052631579,7.626794258373206,4.401913875598086,3.9330143540669855,1.1483253588516746,0.861244019138756,81.08133971291866,64.86124401913875,75.04306220095694,59.464114832535884,0.9760765550239234,0.8421052631578947,2.7559808612440193,2.449760765550239,0.3923444976076555,0.8803827751196173,0.10526315789473684,0.23923444976076555,1.8086124401913874,0.9856459330143541,76.80382775119617,60.32535885167464,1.5502392344497609,1.0813397129186604,3.8373205741626792,3.1004784688995217,0.6220095693779905,1.0717703349282297,0.24880382775119617,0.3062200956937799
Hot Springs,52.544173441734415,1793.8677506775068,16.45528455284553,436.3631436314363,4.506233062330623,2.172628726287263,1.2804878048780488,100.49918699186992,113.94227642276422,78.7929539295393,546.3070073557878,292.2675183894696,10842.290360046458,56.0,56017.0,Hot Springs,56017.0,43.71930657,-108.44231739999998,5.931034482758621,0.0,0.0,5.931034482758621,271.92386131883075,0.0,Hot Springs,50.0,56.0,17.0,6.0,9.0,500.44976076555025,250.07655502392345,250.3732057416268,240.1531100478469,240.33492822966508,1.2727272727272727,1.244019138755981,4.277511961722488,2.8803827751196174,0.8803827751196173,1.4066985645933014,0.10526315789473684,0.21052631578947367,3.38755980861244,4.29665071770335,243.44497607655504,244.41148325358853,2.028708133971292,2.2966507177033493,6.411483253588517,5.578947368421052,1.444976076555024,2.0861244019138754,0.19138755980861244,0.3827751196172249,242.57416267942583,242.32535885167465,233.33014354066987,233.66507177033492,1.2535885167464116,1.1770334928229664,3.8086124401913874,2.411483253588517,0.8708133971291866,1.291866028708134,0.10526315789473684,0.21052631578947367,3.2057416267942584,3.569377990430622,236.45933014354068,237.08133971291866,1.9712918660287082,2.0956937799043063,5.7990430622009566,4.526315789473684,1.4066985645933014,1.894736842105263,0.19138755980861244,0.37320574162679426,7.502392344497608,8.047846889952153,6.822966507177034,6.669856459330144,0.019138755980861243,0.06698564593301436,0.4688995215311005,0.4688995215311005,0.009569377990430622,0.11483253588516747,0.0,0.0,0.18181818181818182,0.7272727272727273,6.985645933014354,7.330143540669856,0.05741626794258373,0.20095693779904306,0.6124401913875598,1.0526315789473684,0.03827751196172249,0.19138755980861244,0.0,0.009569377990430622
Johnson,86.01016666666666,2940.4013333333332,29.654666666666667,655.5591666666667,7.582,2.9846666666666666,1.5753333333333333,63.498333333333335,197.43166666666667,88.51133333333334,645.8295238095238,233.3402380952381,15501.16261904762,56.0,56019.0,Johnson,56019.0,44.04057166,-106.58451740000007,15.827586206896552,1.0,0.0,14.827586206896552,213.14387211367676,5.5555555555555545,Johnson,50.0,56.0,19.0,6.0,9.0,901.7033492822967,458.2488038277512,443.45454545454544,442.07655502392345,424.0574162679426,2.3923444976076556,2.851674641148325,5.157894736842105,7.368421052631579,2.0956937799043063,3.7607655502392343,0.11483253588516747,0.10526315789473684,6.411483253588517,5.311004784688995,448.3349282296651,429.1961722488038,3.9425837320574164,4.354066985645933,8.956937799043063,10.344497607655502,3.110047846889952,4.6028708133971294,0.507177033492823,0.3444976076555024,438.3062200956938,426.7464114832536,424.8612440191388,410.5263157894737,2.2583732057416266,2.4688995215311005,3.626794258373206,5.205741626794258,1.9043062200956937,3.5311004784688995,0.0,0.10526315789473684,5.655502392344498,4.909090909090909,430.38277511961724,415.27272727272725,3.598086124401914,3.8181818181818183,6.899521531100478,7.980861244019139,2.889952153110048,4.3253588516746415,0.37320574162679426,0.3349282296650718,19.942583732057415,16.708133971291865,17.215311004784688,13.5311004784689,0.1339712918660287,0.3827751196172249,1.5311004784688995,2.1626794258373208,0.19138755980861244,0.22966507177033493,0.11483253588516747,0.0,0.7559808612440191,0.4019138755980861,17.952153110047846,13.923444976076555,0.3444976076555024,0.5358851674641149,2.0574162679425836,2.3636363636363638,0.22009569377990432,0.27751196172248804,0.1339712918660287,0.009569377990430622
